m-1041	"ثم يجزى الإنسان على سعيه الجزاء المستكمل لجميع عمله وأن إلى ربك أيها الرسول انتهاء جميع خلقه يوم القيامة
 وأنه سبحانه وتعالى أضحك من شاء في الدنيا بأن سره وأبكى من شاء بأن غمه
 وأنه سبحانه أمات من أراد موته من خلقه وأحيا من أراد حياته منهم فهو المتفرد سبحانه بالإحياء والإماتة
 وأنه خلق الزوجين الذكر والأنثى من الإنسان والحيوان من نطفة تصب في الرحم
 وأنه خلق الزوجين الذكر والأنثى من الإنسان والحيوان من نطفة تصب في الرحم
 وأن على ربك أيها الرسول إعادة خلقهم بعد مماتهم وهي النشأة الأخرى يوم القيامة
 وأنه هو أغنى من شاء من خلقه بالمال وملكه لهم وأرضاهم به
 وأنه سبحانه وتعالى هو رب الشعرى وهو نجم مضيء كان بعض أهل الجاهلية يعبدونه من دون الله
 وأنه سبحانه وتعالى أهلك عادا الأولى وهم قوم هود وأهلك ثمود وهم قوم صالح فلم يبق منهم أحدا وأهلك قوم نوح قبل هؤلاء كانوا أشد تمردا وأعظم كفرا من الذين جاؤوا من بعدهم ومدائن قوم لوط قلبها الله عليهم وجعل عاليها سافلها فألبسها ما ألبسها من الحجارة
 وأنه سبحانه وتعالى أهلك عادا الأولى وهم قوم هود وأهلك ثمود وهم قوم صالح فلم يبق منهم أحدا وأهلك قوم نوح قبل هؤلاء كانوا أشد تمردا وأعظم كفرا من الذين جاؤوا من بعدهم ومدائن قوم لوط قلبها الله عليهم وجعل عاليها سافلها فألبسها ما ألبسها من الحجارة
 وأنه سبحانه وتعالى أهلك عادا الأولى وهم قوم هود وأهلك ثمود وهم قوم صالح فلم يبق منهم أحدا وأهلك قوم نوح قبل هؤلاء كانوا أشد تمردا وأعظم كفرا من الذين جاؤوا من بعدهم ومدائن قوم لوط قلبها الله عليهم وجعل عاليها سافلها فألبسها ما ألبسها من الحجارة
 وأنه سبحانه وتعالى أهلك عادا الأولى وهم قوم هود وأهلك ثمود وهم قوم صالح فلم يبق منهم أحدا وأهلك قوم نوح قبل هؤلاء كانوا أشد تمردا وأعظم كفرا من الذين جاؤوا من بعدهم ومدائن قوم لوط قلبها الله عليهم وجعل عاليها سافلها فألبسها ما ألبسها من الحجارة
 وأنه سبحانه وتعالى أهلك عادا الأولى وهم قوم هود وأهلك ثمود وهم قوم صالح فلم يبق منهم أحدا وأهلك قوم نوح قبل هؤلاء كانوا أشد تمردا وأعظم كفرا من الذين جاؤوا من بعدهم ومدائن قوم لوط قلبها الله عليهم وجعل عاليها سافلها فألبسها ما ألبسها من الحجارة
 فبأي نعم ربك عليك أيها الإنسان المكذب تشك
 هذا محمد صلى الله عليه وسلم نذير بالحق الذي أنذر به الأنبياء قبله فليس ببدع من الرسل
"
m-1042	"قربت القيامة ودنا وقتها لا يدفعها إذا من دون الله أحد ولا يطلع على وقت وقوعها إلا الله
 قربت القيامة ودنا وقتها لا يدفعها إذا من دون الله أحد ولا يطلع على وقت وقوعها إلا الله
 أفمن هذا القرآن تعجبون أيها المشركون من أن يكون صحيحا وتضحكون منه سخرية واستهزاء ولا تبكون خوفا من وعيده وأنتم لاهون معرضون عنه فاسجدوا لله وأخلصوا العبادة له وحده وسلموا له أموركم
 أفمن هذا القرآن تعجبون أيها المشركون من أن يكون صحيحا وتضحكون منه سخرية واستهزاء ولا تبكون خوفا من وعيده وأنتم لاهون معرضون عنه فاسجدوا لله وأخلصوا العبادة له وحده وسلموا له أموركم
 أفمن هذا القرآن تعجبون أيها المشركون من أن يكون صحيحا وتضحكون منه سخرية واستهزاء ولا تبكون خوفا من وعيده وأنتم لاهون معرضون عنه فاسجدوا لله وأخلصوا العبادة له وحده وسلموا له أموركم
 أفمن هذا القرآن تعجبون أيها المشركون من أن يكون صحيحا وتضحكون منه سخرية واستهزاء ولا تبكون خوفا من وعيده وأنتم لاهون معرضون عنه فاسجدوا لله وأخلصوا العبادة له وحده وسلموا له أموركم
"
m-1043	"دنت القيامة وانفلق القمر فلقتين حين سأل كفار مكة النبي صلى الله عليه وسلم أن يريهم آية فدعا الله فأراهم تلك الآية
 وإن ير المشركون دليلا وبرهانا على صدق الرسول محمد صلى الله عليه وسلم يعرضوا عن الإيمان به وتصديقه مكذبين منكرين ويقولوا بعد ظهور الدليل هذا سحر باطل ذاهب مضمحل لا دوام له
 وكذبوا النبي صلى الله عليه وسلم واتبعوا ضلالتهم وما دعتهم إليه أهواؤهم من التكذيب وكل أمر من خير أو شر واقع بأهله يوم القيامة عند ظهور الثواب والعقاب
 ولقد جاء كفار قريش من أنباء الأمم المكذبة برسلها وما حل بها من العذاب ما فيه كفاية لردعهم عن كفرهم وضلالهم
 هذا القرآن الذي جاءهم حكمة عظيمة بالغة غايتها فأي شيء تغني النذر عن قوم أعرضوا وكذبوا بها
 فأعرض أيها الرسول عنهم وانتظر بهم يوما عظيما يوم يدعو الملك بنفخه في القرن إلى أمر فظيع منكر وهو موقف الحساب
 ذليلة أبصارهم يخرجون من القبور كأنهم في انتشارهم وسرعة سيرهم للحساب جراد منتشر في الآفاق مسرعين إلى ما دعوا إليه يقول الكافرون هذا يوم عسر شديد الهول
 ذليلة أبصارهم يخرجون من القبور كأنهم في انتشارهم وسرعة سيرهم للحساب جراد منتشر في الآفاق مسرعين إلى ما دعوا إليه يقول الكافرون هذا يوم عسر شديد الهول
"
m-1044	"كذبت قبل قومك أيها الرسول قوم نوح فكذبوا عبدنا نوحا وقالوا هو مجنون وانتهروه متوعدين إياه بأنواع الأذى إن لم ينته عن دعوته
 فدعا نوح ربه أني ضعيف عن مقاومة هؤلاء فانتصر لي بعقاب من عندك على كفرهم بك
 فأجبنا دعاءه ففتحنا أبواب السماء بماء كثير متدفق وشققنا الأرض عيونا متفجرة بالماء فالتقى ماء السماء وماء الأرض على إهلاكهم الذي قدره الله لهم جزاء شركهم
 فأجبنا دعاءه ففتحنا أبواب السماء بماء كثير متدفق وشققنا الأرض عيونا متفجرة بالماء فالتقى ماء السماء وماء الأرض على إهلاكهم الذي قدره الله لهم جزاء شركهم
 وحملنا نوحا ومن معه على سفينة ذات ألواح ومسامير شدت بها تجري بمرأى منا وحفظ وأغرقنا المكذبين جزاء لهم على كفرهم وانتصارا لنوح عليه السلام وفي هذا دليل على إثبات صفة العينين لله سبحانه وتعالى كما يليق به
 وحملنا نوحا ومن معه على سفينة ذات ألواح ومسامير شدت بها تجري بمرأى منا وحفظ وأغرقنا المكذبين جزاء لهم على كفرهم وانتصارا لنوح عليه السلام وفي هذا دليل على إثبات صفة العينين لله سبحانه وتعالى كما يليق به
 ولقد أبقينا قصة نوح مع قومه عبرة ودليلا على قدرتنا لمن بعد نوح ليعتبروا ويتعظوا بما حل بهذه الأمة التي كفرت بربها فهل من متعظ يتعظ فكيف كان عذابي ونذري لمن كفر بي وكذب رسلي ولم يتعظ بما جاءت به إنه كان عظيما مؤلما
 ولقد أبقينا قصة نوح مع قومه عبرة ودليلا على قدرتنا لمن بعد نوح ليعتبروا ويتعظوا بما حل بهذه الأمة التي كفرت بربها فهل من متعظ يتعظ فكيف كان عذابي ونذري لمن كفر بي وكذب رسلي ولم يتعظ بما جاءت به إنه كان عظيما مؤلما
 ولقد سهلنا لفظ القرآن للتلاوة والحفظ ومعانيه للفهم والتدبر لمن أراد أن يتذكر ويعتبر فهل من متعظ به
"
m-1045	"كذبت عاد هودا فعاقبناهم فكيف كان عذابي لهم على كفرهم ونذري على تكذيب رسولهم وعدم الإيمان به إنه كان عظيما مؤلما
 إنا أرسلنا عليهم ريحا شديدة البرد في يوم شؤم مستمر عليهم بالعذاب والهلاك تقتلع الناس من مواضعهم على الأرض فترمي بهم على رؤوسهم فتدق أعناقهم ويفصل رؤوسهم عن أجسادهم فتتركهم كالنخل المنقلع من أصله
 إنا أرسلنا عليهم ريحا شديدة البرد في يوم شؤم مستمر عليهم بالعذاب والهلاك تقتلع الناس من مواضعهم على الأرض فترمي بهم على رؤوسهم فتدق أعناقهم ويفصل رؤوسهم عن أجسادهم فتتركهم كالنخل المنقلع من أصله
 فكيف كان عذابي ونذري لمن كفر بي وكذب رسلي ولم يؤمن بهم إنه كان عظيما مؤلما
 ولقد سهلنا لفظ القرآن للتلاوة والحفظ ومعانيه للفهم وللتدبر لمن أراد أن يتذكر ويعتبر فهل من متعظ به وفي هذا حث على الاستكثار من تلاوة القرآن وتعلمه وتعليمه
"
m-1046	"كذبت ثمود وهم قوم صالح بالآيات التي أنذروا بها فقالوا أبشرا منا واحدا نتبعه نحن الجماعة الكثيرة وهو واحد إنا إذا لفي بعد عن الصواب وجنون
 كذبت ثمود وهم قوم صالح بالآيات التي أنذروا بها فقالوا أبشرا منا واحدا نتبعه نحن الجماعة الكثيرة وهو واحد إنا إذا لفي بعد عن الصواب وجنون
 أأنزل عليه الوحي وخص بالنبوة من بيننا وهو واحد منا بل هو كثير الكذب والتجبر سيرون عند نزول العذاب بهم في الدنيا ويوم القيامة من الكذاب المتجبر
 أأنزل عليه الوحي وخص بالنبوة من بيننا وهو واحد منا بل هو كثير الكذب والتجبر سيرون عند نزول العذاب بهم في الدنيا ويوم القيامة من الكذاب المتجبر
 إنا مخرجو الناقة التي سألوها من الصخرة اختبارا لهم فانتظر يا صالح ما يحل بهم من العذاب واصطبر على دعوتك إياهم وأذاهم لك
 وأخبرهم أن الماء مقسوم بين قومك والناقة للناقة يوم ولهم يوم كل شرب يحضره من كانت قسمته ويحظر على من ليس بقسمة له
 فنادوا صاحبهم بالحض على عقرها فتناول الناقة بيده فنحرها فعاقبتهم فكيف كان عقابي لهم على كفرهم وإنذاري لمن عصى رسلي
 فنادوا صاحبهم بالحض على عقرها فتناول الناقة بيده فنحرها فعاقبتهم فكيف كان عقابي لهم على كفرهم وإنذاري لمن عصى رسلي
 إنا أرسلنا عليهم جبريل فصاح بهم صيحة واحدة فبادوا عن آخرهم فكانوا كالزرع اليابس الذي يجعل حظارا على الإبل والمواشي
 ولقد سهلنا لفظ القرآن للتلاوة والحفظ ومعانيه للفهم والتدبر لمن أراد أن يتذكر ويعتبر فهل من متعظ به
"
m-1047	"كذبت قوم لوط بآيات الله التي أنذروا بها
 إنا أرسلنا عليهم حجارة إلا آل لوط نجيناهم من العذاب في آخر الليل نعمة من عندنا عليهم كما أثبنا لوطا وآله وأنعمنا عليهم فأنجيناهم من عذابنا نثيب من آمن بنا وشكرنا
 إنا أرسلنا عليهم حجارة إلا آل لوط نجيناهم من العذاب في آخر الليل نعمة من عندنا عليهم كما أثبنا لوطا وآله وأنعمنا عليهم فأنجيناهم من عذابنا نثيب من آمن بنا وشكرنا
 ولقد خوف لوط قومه بأس الله وعذابه فلم يسمعوا له بل شكوا في ذلك وكذبوه
 ولقد طلبوا منه أن يفعلوا الفاحشة بضيوفه من الملائكة فطمسنا أعينهم فلم يبصروا شيئا فقيل لهم ذوقوا عذابي وإنذاري الذي أنذركم به لوط عليه السلام
 ولقد جاءهم وقت الصباح عذاب دائم استقر فيهم حتى يفضي بهم إلى عذاب الآخرة وذلك العذاب هو رجمهم بالحجارة وقلب قراهم وجعل أعلاها أسفلها فقيل لهم ذوقوا عذابي الذي أنزلته بكم لكفركم وتكذيبكم وإنذاري الذي أنذركم به لوط عليه السلام
 ولقد جاءهم وقت الصباح عذاب دائم استقر فيهم حتى يفضي بهم إلى عذاب الآخرة وذلك العذاب هو رجمهم بالحجارة وقلب قراهم وجعل أعلاها أسفلها فقيل لهم ذوقوا عذابي الذي أنزلته بكم لكفركم وتكذيبكم وإنذاري الذي أنذركم به لوط عليه السلام
 ولقد سهلنا لفظ القرآن للتلاوة والحفظ ومعانيه للفهم والتدبر لمن أراد أن يتذكر فهل من متعظ به
 ولقد جاء أتباع فرعون وقومه إنذارنا بالعقوبة لهم على كفرهم
 كذبوا بأدلتنا كلها الدالة على وحدانيتنا ونبوة أنبيائنا فعاقبناهم بالعذاب عقوبة عزيز لا يغالب مقتدر على ما يشاء
"
m-1048	"أكفاركم يا معشر قريش خير من الذين تقدم ذكرهم ممن هلكوا بسبب تكذيبهم أم لكم براءة من عقاب الله في الكتب المنزلة على الأنبياء بالسلامة من العقوبة
 بل أيقول كفار مكة نحن أولو حزم ورأي وأمرنا مجتمع فنحن جماعة منتصرة لا يغلبنا من أرادنا بسوء
 سيهزم جمع كفار مكة أمام المؤمنين ويولون الأدبار وقد حدث هذا يوم بدر
 والساعة موعدهم الذي يجازون فيه بما يستحقون والساعة أعظم وأقسى مما لحقهم من العذاب يوم بدر
"
m-1049	"إن المجرمين في تيه عن الحق وعناء وعذاب يوم يجرون في النار على وجوههم ويقال لهم ذوقوا شدة عذاب جهنم
 إن المجرمين في تيه عن الحق وعناء وعذاب يوم يجرون في النار على وجوههم ويقال لهم ذوقوا شدة عذاب جهنم
 إنا كل شيء خلقناه بمقدار قدرناه وقضيناه وسبق علمنا به وكتابتنا له في اللوح المحفوظ
 وما أمرنا للشيء إذا أردناه إلا أن نقول قولة واحدة وهي كن فيكون كلمح البصر لا يتأخر طرفة عين
"
m-1050	"ولقد أهلكنا أشباهكم في الكفر من الأمم الخالية فهل من متعظ بما حل بهم من النكال والعذاب
 وكل شيء فعله أشباهكم الماضون من خير أو شر مكتوب في الكتب التي كتبتها الحفظة
 وكل صغير وكبير من أعمالهم مسطر في صحائفهم وسيجازون به
 إن المتقين في بساتين عظيمة وأنهار واسعة يوم القيامة
 في مجلس حق لا لغو فيه ولا تأثيم عند الله الملك العظيم الخالق للأشياء كلها المقتدر على كل شيء تبارك وتعالى
"
m-1051	"الرحمن علم الإنسان القرآن بتيسير تلاوته وحفظه وفهم معانيه
 الرحمن علم الإنسان القرآن بتيسير تلاوته وحفظه وفهم معانيه
 خلق الإنسان علمه البيان عما في نفسه تمييزا له عن غيره
 خلق الإنسان علمه البيان عما في نفسه تمييزا له عن غيره
 الشمس والقمر يجريان متعاقبين بحساب متقن لا يختلف ولا يضطرب
 والنجم الذي في السماء وأشجار الأرض تعرف ربها وتسجد له وتنقاد لما سخرها له من مصالح عباده ومنافعهم
 والسماء رفعها فوق الأرض ووضع في الأرض العدل الذي أمر به وشرعه لعباده
 لئلا تعتدوا وتخونوا من وزنتم له وأقيموا الوزن بالعدل ولا تنقصوا الميزان إذا وزنتم للناس
 لئلا تعتدوا وتخونوا من وزنتم له وأقيموا الوزن بالعدل ولا تنقصوا الميزان إذا وزنتم للناس
 والأرض وضعها ومهدها ليستقر عليها الخلق فيها فاكهة النخل ذات الأوعية التي يكون منها الثمر وفيها الحب ذو القشر رزقا لكم ولأنعامكم وفيها كل نبت طيب الرائحة
 والأرض وضعها ومهدها ليستقر عليها الخلق فيها فاكهة النخل ذات الأوعية التي يكون منها الثمر وفيها الحب ذو القشر رزقا لكم ولأنعامكم وفيها كل نبت طيب الرائحة
 والأرض وضعها ومهدها ليستقر عليها الخلق فيها فاكهة النخل ذات الأوعية التي يكون منها الثمر وفيها الحب ذو القشر رزقا لكم ولأنعامكم وفيها كل نبت طيب الرائحة
 فبأي نعم ربكما الدينية والدنيوية يا معشر الجن والإنس تكذبان وما أحسن جواب الجن حين تلا عليهم النبي صلى الله عليه وسلم هذه السورة فكلما مر بهذه الآية قالوا ولا بشيء من آلائك ربنا نكذب فلك الحمد وهكذا ينبغي للعبد إذا تليت عليه نعم الله وآلاؤه أن يقر بها ويشكر الله ويحمده عليها
"
m-1052	"خلق أبا الإنسان وهو آدم من طين يابس كالفخار وخلق إبليس وهو من الجن من لهب النار المختلط بعضه ببعض
 خلق أبا الإنسان وهو آدم من طين يابس كالفخار وخلق إبليس وهو من الجن من لهب النار المختلط بعضه ببعض
 فبأي نعم ربكما يا معشر الإنس والجن تكذبان
"
m-1053	"هو سبحانه وتعالى رب مشرقي الشمس في الشتاء والصيف ورب مغربيها فيهما فالجميع تحت تدبيره وربوبيته
 فبأي نعم ربكما أيها الثقلان تكذبان
 خلط الله ماء البحرين  العذب والملح يلتقيان بينهما حاجز فلا يطغى أحدهما على الآخر ويذهب بخصائصه بل يبقى العذب عذبا والملح ملحا مع تلاقيهما
 خلط الله ماء البحرين  العذب والملح يلتقيان بينهما حاجز فلا يطغى أحدهما على الآخر ويذهب بخصائصه بل يبقى العذب عذبا والملح ملحا مع تلاقيهما
 فبأي نعم ربكما أيها الثقلان تكذبان
 يخرج من البحرين بقدرة الله اللؤلؤ والمرجان
 فبأي نعم ربكما أيها الثقلان تكذبان
 وله سبحانه وتعالى السفن الضخمة التي تجري في البحر بمنافع الناس رافعة قلاعها وأشرعتها كالجبال
 فبأي نعم ربكما أيها الثقلان تكذبان
"
m-1054	"كل من على وجه الأرض من الخلق هالك ويبقى وجه ربك ذو العظمة والكبرياء والفضل والجود وفي الآية إثبات صفة الوجه لله تعالى بما يليق به سبحانه دون تشبيه ولا تكييف
 كل من على وجه الأرض من الخلق هالك ويبقى وجه ربك ذو العظمة والكبرياء والفضل والجود وفي الآية إثبات صفة الوجه لله تعالى بما يليق به سبحانه دون تشبيه ولا تكييف
 فبأي نعم ربكما أيها الثقلان تكذبان
 يسأله من في السموات والأرض حاجاتهم فلا غنى لأحد منهم عنه سبحانه كل يوم هو في شأن يعز ويذل ويعطي ويمنع
 فبأي نعم ربكما أيها الثقلان تكذبان
 سنفرغ لحسابكم ومجازاتكم بأعمالكما التي عملتموهما في الدنيا أيها الثقلان الإنس والجن فنعاقب أهل المعاصي ونثيب أهل الطاعة
 فبأي نعم ربكما أيها الثقلان تكذبان
"
m-1055	"يا معشر الجن والإنس إن قدرتم على النفاذ من أمر الله وحكمه هاربين من أطراف السموات والأرض فافعلوا ولستم قادرين على ذلك إلا بقوة وحجة وأمر من الله تعالى وأنى لكم ذلك وأنتم لا تملكون لأنفسكم نفعا ولا ضرا فبأي نعم ربكما  أيها الثقلان تكذبان
 يا معشر الجن والإنس إن قدرتم على النفاذ من أمر الله وحكمه هاربين من أطراف السموات والأرض فافعلوا ولستم قادرين على ذلك إلا بقوة وحجة وأمر من الله تعالى وأنى لكم ذلك وأنتم لا تملكون لأنفسكم نفعا ولا ضرا فبأي نعم ربكما  أيها الثقلان تكذبان
 يرسل عليكم لهب من نار ونحاس مذاب يصب على رؤوسكم فلا ينصر بعضكم بعضا يا معشر الجن والإنس فبأي نعم ربكما أيها الثقلان تكذبان
 يرسل عليكم لهب من نار ونحاس مذاب يصب على رؤوسكم فلا ينصر بعضكم بعضا يا معشر الجن والإنس فبأي نعم ربكما أيها الثقلان تكذبان
"
m-1056	"فإذا انشقت السماء وتفطرت يوم القيامة فكانت حمراء كلون الورد وكالزيت المغلي والرصاص المذاب من شدة الأمر وهول يوم القيامة
 فبأي نعم ربكما أيها الثقلان تكذبان
 ففي ذلك اليوم لا تسأل الملائكة المجرمين من الإنس والجن عن ذنوبهم
 فبأي نعم ربكما أيها الثقلان تكذبان
 تعرف الملائكة المجرمين بعلاماتهم فتأخذهم بمقدمة رؤوسهم وبأقدامهم فترميهم في النار
 فبأي نعم ربكما أيها الثقلان تكذبان
 يقال لهؤلاء المجرمين توبيخا وتحقيرا لهم هذه جهنم التي يكذب بها المجرمون في الدنيا تارة يعذبون في الجحيم وتارة يسقون من الحميم وهو شراب بلغ منتهى الحرارة يقطع الأمعاء والأحشاء
 يقال لهؤلاء المجرمين توبيخا وتحقيرا لهم هذه جهنم التي يكذب بها المجرمون في الدنيا تارة يعذبون في الجحيم وتارة يسقون من الحميم وهو شراب بلغ منتهى الحرارة يقطع الأمعاء والأحشاء
 فبأي نعم ربكما أيها الثقلان تكذبان
"
m-1057	"ولمن اتقى الله من عباده من الإنس والجن فخاف مقامه بين يديه فأطاعه وترك معاصيه جنتان
 فبأي نعم ربكما أيها الثقلان تكذبان
 الجنتان ذواتا أغصان نضرة من الفواكه والثمار
 فبأي نعم ربكما أيها الثقلان تكذبان
 في هاتين الجنتين عينان من الماء تجريان خلالهما
 فبأي نعم ربكما أيها الثقلان تكذبان
 في هاتين الجنتين من كل نوع من الفواكه صنفان
 فبأي نعم ربكما أيها الثقلان تكذبان
 وللذين خافوا مقام ربهم جنتان يتنعمون فيهما متكئين على فرش مبطنة من غليظ الديباج وثمر الجنتين قريب إليهم
 فبأي نعم ربكما أيها الثقلان تكذبان
 في هذه الفرش زوجات قاصرات أبصارهن على أزواجهن لا ينظرن إلى غيرهم متعلقات بهم لم يطأهن إنس قبلهم ولا جان
 فبأي نعم ربكما أيها الثقلان تكذبان
 كأن هؤلاء الزوجات من الحور الياقوت والمرجان في صفائهن وجمالهن
 فبأي نعم ربكما أيها الثقلان تكذبان
 هل جزاء من أحسن بعمله في الدنيا إلا الإحسان إليه بالجنة في الآخرة فبأي نعم ربكما أيها الثقلان تكذبان
 هل جزاء من أحسن بعمله في الدنيا إلا الإحسان إليه بالجنة في الآخرة فبأي نعم ربكما أيها الثقلان تكذبان
 ومن دون الجنتين السابقتين جنتان أخريان فبأي نعم ربكما أيها الثقلان تكذبان
 ومن دون الجنتين السابقتين جنتان أخريان فبأي نعم ربكما أيها الثقلان تكذبان
 هاتان الجنتان خضراوان قد اشتدت خضرتهما حتى مالت إلى السواد فبأي نعم ربكما أيها الثقلان تكذبان
 هاتان الجنتان خضراوان قد اشتدت خضرتهما حتى مالت إلى السواد فبأي نعم ربكما أيها الثقلان تكذبان
 فيهما عينان فوارتان بالماء لا تنقطعان فبأي نعم ربكما أيها الثقلان تكذبان
 فيهما عينان فوارتان بالماء لا تنقطعان فبأي نعم ربكما أيها الثقلان تكذبان
 في هاتين الجنتين أنواع الفواكه ونخل ورمان
 فبأي نعم ربكما أيها الثقلان تكذبان
 في هذه الجنان الأربع زوجات طيبات الأخلاق حسان الوجوه
 فبأي نعم ربكما أيها الثقلان تكذبان
 حور مستورات مصونات في الخيام
 فبأي نعم ربكما أيها الثقلان تكذبان
 لم يطأ هؤلاء الحور إنس قبل أزواجهن ولا جان
 فبأي نعم ربكما أيها الثقلان تكذبان
 متكئين على وسائد ذوات أغطية خضر وفرش حسان
 فبأي نعم ربكما أيها الثقلان تكذبان
 تكاثرت بركة اسم ربك وكثر خيره ذي الجلال الباهر والمجد الكامل والإكرام لأوليائه
"
m-1058	"إذا قامت القيامة ليس لقيامها أحد يكذب به هي خافضة لأعداء الله في النار رافعة لأوليائه في الجنة
 إذا قامت القيامة ليس لقيامها أحد يكذب به هي خافضة لأعداء الله في النار رافعة لأوليائه في الجنة
 إذا قامت القيامة ليس لقيامها أحد يكذب به هي خافضة لأعداء الله في النار رافعة لأوليائه في الجنة
 إذا حركت الأرض تحريكا شديدا وفتتت الجبال تفتيتا دقيقا فصارت غبارا متطايرا في الجو قد ذرته الريح
 إذا حركت الأرض تحريكا شديدا وفتتت الجبال تفتيتا دقيقا فصارت غبارا متطايرا في الجو قد ذرته الريح
 إذا حركت الأرض تحريكا شديدا وفتتت الجبال تفتيتا دقيقا فصارت غبارا متطايرا في الجو قد ذرته الريح
 وكنتم أيها الخلق أصنافا ثلاثة
 فأصحاب اليمين أهل المنزلة العالية ما أعظم مكانتهم وأصحاب الشمال أهل المنزلة الدنيئة ما أسوأ حالهم
 فأصحاب اليمين أهل المنزلة العالية ما أعظم مكانتهم وأصحاب الشمال أهل المنزلة الدنيئة ما أسوأ حالهم
 والسابقون إلى الخيرات في الدنيا هم السابقون إلى الدرجات في الآخرة أولئك هم المقربون عند الله يدخلهم ربهم في جنات النعيم
"
m-1059	"والسابقون إلى الخيرات في الدنيا هم السابقون إلى الدرجات في الآخرة أولئك هم المقربون عند الله يدخلهم ربهم في جنات النعيم
 والسابقون إلى الخيرات في الدنيا هم السابقون إلى الدرجات في الآخرة أولئك هم المقربون عند الله يدخلهم ربهم في جنات النعيم
 يدخلها جماعة كثيرة من صدر هذه الأمة وغيرهم من الأمم الأخرى وقليل من آخر هذه الأمة على سرر منسوجة بالذهب متكئين عليها يقابل بعضهم بعضا
 يدخلها جماعة كثيرة من صدر هذه الأمة وغيرهم من الأمم الأخرى وقليل من آخر هذه الأمة على سرر منسوجة بالذهب متكئين عليها يقابل بعضهم بعضا
 يدخلها جماعة كثيرة من صدر هذه الأمة وغيرهم من الأمم الأخرى وقليل من آخر هذه الأمة على سرر منسوجة بالذهب متكئين عليها يقابل بعضهم بعضا
 يدخلها جماعة كثيرة من صدر هذه الأمة وغيرهم من الأمم الأخرى وقليل من آخر هذه الأمة على سرر منسوجة بالذهب متكئين عليها يقابل بعضهم بعضا
 يطوف عليهم لخدمتهم غلمان لا يهرمون ولا يموتون بأقداح وأباريق وكأس من عين خمر جارية في الجنة لا تصدع منها رؤوسهم ولا تذهب بعقولهم
 يطوف عليهم لخدمتهم غلمان لا يهرمون ولا يموتون بأقداح وأباريق وكأس من عين خمر جارية في الجنة لا تصدع منها رؤوسهم ولا تذهب بعقولهم
 يطوف عليهم لخدمتهم غلمان لا يهرمون ولا يموتون بأقداح وأباريق وكأس من عين خمر جارية في الجنة لا تصدع منها رؤوسهم ولا تذهب بعقولهم
 ويطوف عليهم الغلمان بما يتخيرون من الفواكه وبلحم طير مما ترغب فيه نفوسهم ولهم نساء ذوات عيون واسعة كأمثال اللؤلؤ المصون في أصدافه صفاء وجمالا جزاء لهم بما كانوا يعملون من الصالحات في الدنيا
 ويطوف عليهم الغلمان بما يتخيرون من الفواكه وبلحم طير مما ترغب فيه نفوسهم ولهم نساء ذوات عيون واسعة كأمثال اللؤلؤ المصون في أصدافه صفاء وجمالا جزاء لهم بما كانوا يعملون من الصالحات في الدنيا
 ويطوف عليهم الغلمان بما يتخيرون من الفواكه وبلحم طير مما ترغب فيه نفوسهم ولهم نساء ذوات عيون واسعة كأمثال اللؤلؤ المصون في أصدافه صفاء وجمالا جزاء لهم بما كانوا يعملون من الصالحات في الدنيا
 ويطوف عليهم الغلمان بما يتخيرون من الفواكه وبلحم طير مما ترغب فيه نفوسهم ولهم نساء ذوات عيون واسعة كأمثال اللؤلؤ المصون في أصدافه صفاء وجمالا جزاء لهم بما كانوا يعملون من الصالحات في الدنيا
 ويطوف عليهم الغلمان بما يتخيرون من الفواكه وبلحم طير مما ترغب فيه نفوسهم ولهم نساء ذوات عيون واسعة كأمثال اللؤلؤ المصون في أصدافه صفاء وجمالا جزاء لهم بما كانوا يعملون من الصالحات في الدنيا
 لا يسمعون في الجنة باطلا ولا ما يتأثمون بسماعه إلا قولا سالما من هذه العيوب وتسليم بعضهم على بعض
 لا يسمعون في الجنة باطلا ولا ما يتأثمون بسماعه إلا قولا سالما من هذه العيوب وتسليم بعضهم على بعض
"
